Is_Persistently_Absent,Is_Severely_Absent,Percentage_Unauthorised_Absence,sum_exclusion_days,sum_achievement_points,sum_behaviour_points,distinct_incident_count,Pupil_Premium_Indicator,SEN_Status,Current_NC_Year,Gender,Is_CS_Incident
0,0,0.0,0.0,606,23,8,1,0,12,0,0
0,0,0.0053,0.0,168,1,0,0,0,8,1,0
0,0,0.0029,0.0,519,3,3,0,0,12,1,0
0,0,0.0053,0.0,461,10,4,0,0,10,0,0
0,0,0.0026,2.0,0,8,20,1,0,8,0,0
0,0,0.0,0.0,0,3,0,0,0,13,0,0
1,0,0.3289,0.0,393,196,17,1,1,9,1,1
0,0,0.0,0.0,56,2,1,0,0,13,0,0
0,0,0.0027,0.0,260,0,2,0,0,8,1,1
0,0,0.0053,0.0,549,116,12,1,0,9,1,1
0,0,0.0133,0.0,0,3,2,1,0,9,0,0
0,0,0.0365,0.0,221,0,2,0,0,9,0,1
0,0,0.0027,0.0,702,0,0,0,0,9,1,0
0,0,0.0,0.0,422,1,3,0,0,12,1,0
0,0,0.0,0.0,458,72,2,0,0,10,0,0
0,0,0.0,0.0,677,0,25,0,0,9,1,0
0,0,0.0,0.0,0,7,4,1,0,11,0,1
0,0,0.0053,0.0,0,2,0,0,0,8,0,0
0,0,0.0,0.0,193,19,1,0,0,9,1,1
0,0,0.0,0.0,550,0,0,0,0,9,1,0
0,0,0.0,0.0,0,7,1,1,0,8,0,1
1,0,0.1505,0.0,238,290,14,1,1,10,1,0
0,0,0.0,0.0,702,9,1,0,0,9,1,0
0,0,0.0107,0.0,490,9,2,0,0,11,0,1
1,0,0.0802,0.0,216,106,11,1,0,11,1,0
0,0,0.0,0.0,0,1,6,1,0,11,0,0
0,0,0.0,0.0,271,0,6,0,0,8,0,1
0,0,0.0053,4.5,0,28,10,0,0,11,0,0
0,0,0.0158,0.0,0,5,16,0,1,8,0,0
0,0,0.0,0.0,181,0,6,1,0,8,0,0
0,0,0.0,0.0,363,123,5,0,0,10,1,0
1,0,0.1631,9.0,117,110,18,0,0,11,1,0
0,0,0.0027,0.0,850,3,3,0,0,10,0,0
0,0,0.0053,0.0,481,0,1,1,0,10,0,0
1,0,0.0503,0.0,0,2,2,1,0,11,0,0
0,0,0.0374,0.0,667,12,5,0,1,10,1,0
0,0,0.008,0.0,730,6,3,0,0,9,1,0
0,0,0.0053,0.0,316,43,5,0,0,8,1,0
0,0,0.0,0.0,0,0,14,0,0,13,0,1
0,0,0.0,0.0,63,48,1,0,1,10,1,0
0,0,0.0,0.0,869,0,0,0,0,9,1,0
0,0,0.0053,0.0,280,22,1,1,0,8,1,0
0,0,0.0187,0.0,362,92,39,0,0,10,1,0
0,0,0.0106,0.0,283,4,48,0,0,8,1,0
0,0,0.006,0.0,398,9,1,0,0,8,0,0
0,0,0.0321,0.0,334,2,3,0,0,10,0,0
0,0,0.0,0.0,241,9,2,0,0,11,0,0
0,0,0.0,0.0,709,11,3,0,0,10,0,0
0,0,0.0053,0.0,0,10,3,0,0,9,0,1
0,0,0.0107,0.0,572,3,2,0,1,9,0,0
0,0,0.0133,0.0,0,9,4,1,0,10,0,0
0,0,0.0027,0.0,548,36,2,0,0,11,1,0
0,0,0.0053,0.0,0,5,5,1,1,8,0,0
0,0,0.0455,0.0,175,0,1,0,0,11,0,0
0,0,0.0,0.0,151,115,5,0,0,8,1,1
0,0,0.0,0.0,586,11,2,0,0,12,0,0
0,0,0.0106,0.0,314,24,2,0,0,8,0,0
0,0,0.0,0.0,473,19,2,1,0,10,0,0
0,0,0.0474,0.0,0,1,17,1,1,8,0,0
0,0,0.0027,0.0,476,18,4,0,0,9,1,0
0,0,0.0,0.0,268,2,0,0,0,8,1,0
0,0,0.0087,0.0,378,44,3,0,0,12,1,0
0,0,0.0,0.0,475,9,1,0,0,10,1,0
0,0,0.0053,0.0,642,12,3,0,0,11,0,0
0,0,0.0053,0.0,651,0,1,1,0,9,0,0
0,0,0.008,0.0,535,14,27,1,0,9,1,1
0,0,0.0,0.0,463,1,0,0,0,10,1,0
0,0,0.0,0.0,696,2,2,0,0,12,0,0
0,0,0.0214,0.0,186,1,7,0,0,11,0,0
0,0,0.0742,0.0,64,9,1,0,0,13,0,0
1,0,0.2246,0.0,361,123,92,1,0,10,1,1
0,0,0.0053,0.0,467,103,4,0,0,9,1,1
0,0,0.008,0.0,155,19,6,0,0,11,0,1
0,0,0.0027,0.0,318,63,0,0,0,8,1,0
1,0,0.0053,0.0,0,0,3,1,2,8,0,0
1,0,0.1925,26.0,92,16,21,1,2,9,1,1
0,0,0.0134,0.0,302,83,7,0,0,11,0,1
0,0,0.0107,0.0,563,12,17,1,0,11,0,1
0,0,0.0,0.0,325,0,3,0,1,8,0,0
0,0,0.0,0.0,321,0,7,0,0,10,0,0
0,0,0.0,0.0,0,18,0,0,0,8,0,0
0,0,0.0535,2.0,319,113,24,0,0,11,1,0
0,0,0.0,0.0,0,0,1,0,0,11,0,1
0,0,0.0053,0.0,0,1,6,0,0,10,0,0
1,0,0.1217,0.0,0,10,4,0,0,11,0,0
0,0,0.0027,0.0,293,10,3,0,1,11,0,0
0,0,0.0438,0.0,15,159,4,0,0,13,1,0
0,0,0.0,0.0,0,4,3,0,1,12,0,0
0,0,0.0053,0.0,0,4,31,1,0,9,0,1
0,0,0.0053,0.0,499,32,2,0,0,9,1,0
0,0,0.0104,0.0,0,1,2,1,0,8,0,0
1,0,0.0904,4.5,0,43,20,0,1,10,0,1
0,0,0.0,0.0,131,25,1,0,0,11,1,0
0,0,0.0053,0.0,227,1,3,0,2,11,0,0
0,0,0.0638,0.0,198,34,5,1,0,8,0,0
0,0,0.0079,0.5,0,68,5,0,0,11,0,0
0,0,0.0053,0.0,0,27,9,1,0,11,0,0
0,0,0.0054,0.0,352,32,6,1,0,10,0,1
1,0,0.0,0.0,0,0,8,0,0,10,1,1
0,0,0.0,0.0,413,1,22,1,0,8,0,0
0,0,0.0053,0.0,530,4,1,0,0,9,1,1
0,0,0.0,0.0,0,13,1,0,0,11,0,0
1,0,0.0661,3.5,0,62,19,1,0,11,0,0
1,0,0.0989,0.0,421,1,10,1,0,10,1,1
0,0,0.0053,5.0,182,111,27,0,0,11,1,0
0,0,0.0,0.0,204,20,1,0,0,8,1,0
0,0,0.0,0.0,491,1,2,0,0,9,1,0
0,0,0.0,5.0,525,65,10,1,1,10,1,1
0,0,0.0,0.0,0,0,5,1,0,11,0,1
0,0,0.0,0.0,914,0,3,0,0,12,1,0
0,0,0.0107,0.0,194,0,0,0,0,11,0,0
0,0,0.008,0.0,576,23,254,1,0,9,1,1
0,0,0.0053,2.0,540,19,8,0,0,11,0,0
0,0,0.0,0.0,320,1,1,1,0,8,1,0
0,0,0.0053,0.0,178,2,1,0,0,11,0,1
0,0,0.0481,0.0,248,14,8,1,0,8,1,1
0,0,0.0053,0.0,144,1,0,0,0,8,1,0
1,0,0.0267,0.0,164,41,6,0,0,11,1,0
0,0,0.0,0.0,542,0,3,1,0,9,1,0
0,0,0.0105,0.0,0,0,0,0,0,8,0,0
0,0,0.0027,4.0,353,85,5,1,0,10,1,0
0,0,0.0107,0.0,258,28,2,0,0,10,1,0
0,0,0.0,0.0,288,10,2,0,0,11,0,0
0,0,0.0053,0.0,726,0,0,0,0,9,1,0
0,0,0.0368,0.0,0,2,18,1,0,8,0,0
1,0,0.0963,0.0,524,9,4,1,0,10,0,0
1,0,0.1176,0.0,159,0,18,1,1,10,0,1
0,0,0.0426,0.0,207,125,5,1,0,8,1,0
0,0,0.0026,0.0,0,41,18,1,0,8,0,1
0,0,0.0106,0.0,274,605,11,1,2,8,1,1
0,0,0.0079,0.0,0,4,0,0,0,11,0,0
0,0,0.0,0.0,513,0,0,0,0,9,1,0
0,0,0.0053,0.0,287,31,3,0,0,10,1,0
0,0,0.0,0.0,418,2,1,0,0,10,1,0
0,0,0.0267,0.0,311,50,4,0,0,10,1,0
0,0,0.0,0.0,343,10,0,0,0,8,0,0
1,0,0.1176,0.0,441,365,18,1,0,10,0,1
0,0,0.0,0.0,0,8,9,1,0,11,0,0
0,0,0.0027,0.0,198,11,2,0,0,11,1,1
0,0,0.0,0.0,275,0,0,0,0,8,0,0
0,0,0.0058,0.0,314,40,4,0,0,9,1,1
0,0,0.0055,0.0,65,11,0,0,0,13,0,0
1,0,0.0134,0.0,325,118,7,0,0,10,0,1
0,0,0.0,0.0,187,3,0,0,0,8,1,0
0,0,0.0,0.0,28,0,36,0,0,13,0,1
0,0,0.0053,0.0,689,0,2,1,0,10,1,0
0,0,0.0265,0.0,0,10,64,1,1,11,0,1
0,0,0.0,8.5,0,45,643,1,1,8,0,1
1,0,0.0423,17.5,0,71,37,0,1,11,0,1
0,0,0.0053,0.0,132,37,0,0,0,11,1,0
0,0,0.0,0.0,0,3,1,0,0,8,0,1
0,0,0.0,0.0,0,6,2,1,0,11,0,0
0,0,0.0,0.0,0,9,2,1,0,10,0,0
0,0,0.0321,0.0,429,266,2,1,0,9,1,0
1,0,0.0319,0.0,162,95,3,0,0,8,1,0
0,0,0.0,0.0,0,4,0,1,0,10,0,0
1,0,0.0726,0.0,242,279,88,1,0,10,1,0
0,0,0.0,0.0,70,10,12,0,0,13,0,1
0,0,0.0,0.0,0,23,1,1,0,10,0,0
1,0,0.0957,0.0,0,57,17,1,0,9,0,1
0,0,0.0211,0.0,0,7,4,1,0,8,0,0
1,0,0.0847,0.0,85,36,6,0,0,11,1,1
0,0,0.0107,0.0,385,90,8,1,0,9,0,0
0,0,0.0173,0.0,498,11,1,0,0,12,0,0
0,0,0.016,0.0,415,0,0,0,0,11,0,0
0,0,0.0,1.0,94,192,30,1,1,10,1,1
0,0,0.0,0.0,247,10,3,0,0,10,1,0
0,0,0.016,0.0,251,1,1,0,0,8,1,0
0,0,0.0376,0.0,450,9,9,1,0,12,0,1
0,0,0.0,0.0,260,0,0,0,0,11,0,0
1,1,0.4064,0.0,167,29,20,1,1,9,0,1
0,0,0.016,0.0,0,1,1,0,0,9,0,0
0,0,0.0,0.0,123,28,22,1,0,9,0,0
0,0,0.0027,2.5,0,57,10,1,1,10,0,0
0,0,0.0053,0.0,0,10,1,0,0,11,0,0
1,0,0.0,5.0,12,0,22,0,1,8,1,1
0,0,0.0399,0.0,125,21,3,0,0,8,1,1
1,0,0.0317,0.0,0,1,3,0,0,11,0,0
1,0,0.0,0.0,0,2,72,0,0,9,0,1
0,0,0.0118,1.0,0,5,1,0,0,12,0,0
1,0,0.1296,1.0,0,76,21,0,0,11,0,1
0,0,0.0289,0.0,583,3,3,0,0,12,0,1
0,0,0.0401,0.0,464,12,4,0,0,10,1,0
0,0,0.0,2.0,611,311,21,0,1,10,1,1
1,0,0.0635,1.0,0,40,57,0,0,11,0,1
1,0,0.0822,0.0,382,20,8,0,0,13,0,1
0,0,0.0111,0.0,0,0,6,0,1,11,0,1
0,0,0.0,0.0,180,29,0,0,0,8,1,0
1,0,0.0718,1.0,0,51,15,0,0,10,0,1
1,0,0.0293,0.0,0,41,4,0,1,10,0,0
0,0,0.0,0.0,404,0,7,0,0,8,0,0
0,0,0.0,0.0,405,2,26,0,0,8,1,0
0,0,0.0053,0.0,472,3,4,0,0,10,0,1
0,0,0.0529,0.0,212,84,0,1,0,9,1,0
1,0,0.3075,0.0,328,249,25,0,0,10,0,1
1,0,0.0341,0.0,0,2,10,0,0,8,0,0
1,1,0.1534,0.0,0,3,17,0,0,11,0,0
1,0,0.0241,0.0,120,0,1,0,0,11,1,0
1,1,0.7834,9.5,68,0,54,1,1,10,1,1
0,0,0.0026,0.0,0,1,1,0,0,8,0,0
0,0,0.0168,0.0,214,9,0,0,0,11,0,0
1,0,0.0,0.0,447,13,1,0,0,12,0,0
1,0,0.0535,0.0,406,220,22,1,0,9,0,1
0,0,0.0,0.0,755,2,0,0,0,9,0,0
0,0,0.0267,0.0,484,5,2,0,0,10,0,0
0,0,0.0346,0.0,212,0,5,0,1,8,0,1
0,0,0.0245,0.0,220,1,2,0,0,11,0,0
0,0,0.0,0.0,201,30,2,0,1,9,1,0
0,0,0.008,0.0,313,12,4,0,0,10,0,0
0,0,0.0159,0.0,0,4,1,0,0,11,0,0
0,0,0.016,0.0,633,20,1,0,0,9,0,0
0,0,0.0,0.0,753,1,5,0,0,10,0,0
0,0,0.0351,0.0,373,0,0,0,0,10,0,0
0,0,0.0294,0.0,127,9,1,0,0,10,1,0
0,0,0.0053,3.0,217,67,8,1,0,8,0,1
0,0,0.0374,0.0,308,304,9,1,0,11,1,1
0,0,0.0,0.0,376,18,1,1,0,8,1,0
0,0,0.0161,0.0,259,64,9,1,0,11,1,1
1,0,0.0053,4.0,0,37,13,1,0,11,0,0
0,0,0.0107,0.0,200,10,2,0,0,11,1,0
1,0,0.0027,8.5,0,87,47,1,2,10,0,1
1,1,0.4069,0.0,0,0,38,1,0,8,1,1
0,0,0.0053,1.0,0,7,25,0,0,11,0,1
0,0,0.0027,0.0,288,12,1,0,0,10,1,0
0,0,0.0029,0.0,430,0,2,0,0,12,1,0
0,0,0.0,0.0,197,0,0,0,0,8,0,0
0,0,0.0053,0.0,441,12,0,0,0,9,1,0
0,0,0.0,0.0,390,0,0,0,0,9,1,0
1,0,0.0407,7.0,76,266,10,0,0,10,0,1
1,0,0.0495,0.0,34,65,38,0,0,13,0,1
0,0,0.0,0.0,346,9,2,0,0,11,1,0
0,0,0.0,0.0,574,0,1,0,0,10,0,0
1,0,0.008,0.0,155,24,17,0,0,8,1,1
0,0,0.0027,0.0,0,0,4,0,0,10,0,0
1,0,0.0926,0.0,0,3,27,1,0,11,0,0
1,0,0.0,0.0,403,233,45,1,0,10,1,0
1,0,0.0058,0.0,389,12,2,0,0,12,1,0
0,0,0.0691,0.0,0,0,0,1,0,10,0,0
0,0,0.0,0.0,0,18,7,1,0,11,0,0
0,0,0.0026,0.0,0,3,1,0,0,11,0,0
0,0,0.0,0.0,0,13,3,1,0,9,0,0
1,0,0.0508,8.0,329,191,12,1,0,10,1,1
1,0,0.016,3.0,194,455,24,0,0,8,1,1
0,0,0.0027,1.0,0,7,3,1,0,9,0,0
0,0,0.0,0.0,257,3,0,0,0,8,1,0
0,0,0.0029,0.0,393,28,4,1,0,12,1,0
0,0,0.064,0.0,291,91,10,0,0,11,1,1
1,0,0.0219,8.5,0,83,17,0,0,11,0,0
0,0,0.0,0.0,372,29,4,0,0,10,1,0
1,0,0.0802,0.0,499,0,5,1,0,11,0,0
1,0,0.0941,0.0,354,58,12,1,0,10,1,1
0,0,0.0,0.0,570,1,1,0,0,9,0,0
0,0,0.0107,0.0,690,171,1,0,0,10,0,1
0,0,0.0,0.0,231,0,0,0,0,10,0,0
0,0,0.0,0.0,546,24,6,0,0,9,0,0
0,0,0.0213,2.0,0,38,11,1,0,10,0,0
0,0,0.0702,0.0,52,19,7,0,0,13,1,1
0,0,0.0,0.0,630,21,7,0,0,12,1,1
0,0,0.0,0.0,526,3,3,0,0,10,1,1
0,0,0.008,0.0,394,2,2,0,0,8,0,0
0,0,0.0,0.0,330,0,1,0,0,13,0,0
0,0,0.0452,0.0,0,2,4,1,0,10,0,0
0,0,0.0,0.0,366,0,5,0,0,10,0,1
1,0,0.0053,0.0,218,0,0,1,0,8,0,0
1,0,0.0508,0.0,0,0,68,1,0,10,0,1
0,0,0.0027,0.0,296,3,6,1,0,8,1,1
1,0,0.1096,0.0,284,143,11,0,0,11,0,1
0,0,0.0,0.0,590,0,0,0,0,9,1,0
0,0,0.0,0.0,308,18,2,0,2,8,1,0
0,0,0.0,0.0,113,0,0,0,0,11,1,0
0,0,0.0106,0.0,181,3,1,0,0,8,0,1
1,0,0.0401,0.0,749,0,4,1,2,10,0,0
0,0,0.0132,0.0,0,0,4,0,0,13,0,0
0,0,0.0107,0.0,209,0,3,0,0,10,1,0
0,0,0.0159,0.0,0,1,8,1,1,11,0,1
0,0,0.0053,0.0,701,0,2,0,1,9,1,1
0,0,0.0321,5.0,583,28,21,1,1,9,1,1
0,0,0.0053,0.0,100,20,0,0,0,11,1,0
0,0,0.0079,0.0,0,0,1,0,0,13,0,0
0,0,0.0058,0.0,269,1,1,0,0,8,1,0
0,0,0.0185,4.5,0,56,28,1,0,11,0,1
0,0,0.0,0.0,133,0,2,0,0,11,1,0
0,0,0.0479,0.0,244,10,1,0,0,8,1,0
1,0,0.0318,0.0,558,23,3,1,0,12,0,0
1,0,0.0851,0.0,0,0,4,1,0,10,0,0
0,0,0.0273,0.0,61,1,3,0,0,13,0,0
0,0,0.0027,0.0,732,0,2,0,0,11,0,0
0,0,0.0,0.0,206,2,2,0,0,8,1,0
0,0,0.0027,0.0,175,11,33,0,0,8,1,0
0,0,0.0,0.0,194,48,1,0,0,10,1,0
0,0,0.008,0.0,549,27,15,0,1,9,0,0
0,0,0.008,0.0,171,8,0,0,0,11,1,0
0,0,0.0134,0.0,683,2,3,0,0,9,0,0
0,0,0.0106,0.0,0,1,7,0,0,13,0,1
0,0,0.0029,0.0,352,0,6,0,0,10,0,0
0,0,0.0481,0.0,257,9,33,0,0,10,0,0
0,0,0.0132,1.0,0,104,18,0,0,8,0,0
1,0,0.0428,0.0,570,9,25,0,0,12,0,1
0,0,0.0,0.0,440,0,1,0,0,10,1,0
0,0,0.0053,0.0,406,517,20,1,1,9,1,1
0,0,0.0085,0.0,85,0,3,0,0,11,0,1
1,0,0.139,3.0,39,60,9,0,0,13,1,0
0,0,0.0294,0.0,289,7,2,1,0,8,0,0
0,0,0.0116,0.0,639,0,21,0,0,12,0,0
0,0,0.0027,0.0,658,1,2,0,0,11,1,0
0,0,0.0,0.0,58,1,1,0,0,11,1,0
0,0,0.0,0.0,0,46,43,1,0,8,0,0
0,0,0.0,0.0,338,27,13,1,0,8,0,1
0,0,0.0,0.0,232,0,1,0,1,8,1,0
0,0,0.0405,0.0,391,18,2,1,1,8,0,0
0,0,0.0,0.0,159,14,5,1,1,7,0,0
0,0,0.0027,0.0,162,29,0,0,0,11,0,0
0,0,0.0,0.0,419,7,1,0,0,12,1,0
0,0,0.0,0.0,0,2,0,1,0,8,0,0
0,0,0.0161,0.0,274,28,11,1,0,11,1,1
0,0,0.0374,0.0,563,26,4,0,0,9,0,1
0,0,0.0,10.0,0,50,17,1,0,10,0,1
0,0,0.0,0.0,455,1,0,0,0,10,0,0
0,0,0.0294,0.0,596,1,25,1,0,9,0,0
0,0,0.0053,0.0,0,1,16,1,1,8,0,0
0,0,0.0,0.0,222,46,0,0,0,9,1,0
0,0,0.0,0.0,688,2,2,0,0,9,1,1
0,0,0.0026,0.0,0,40,9,0,0,11,0,1
0,0,0.0108,0.0,45,0,3,0,0,13,1,0
0,0,0.0026,0.0,0,19,0,1,0,11,0,0
0,0,0.0133,0.0,0,0,3,0,0,10,0,0
1,0,0.115,0.0,209,274,60,0,0,11,1,1
0,0,0.0109,0.0,76,13,2,0,0,13,1,1
0,0,0.008,0.0,0,2,6,0,0,9,0,1
0,0,0.0119,0.0,215,9,0,0,0,11,0,0
1,0,0.2064,0.0,218,496,29,0,0,11,1,1
0,0,0.016,0.0,434,176,4,1,0,10,1,0
0,0,0.016,0.0,0,1,0,0,0,10,0,0
0,0,0.0,0.0,283,57,1,0,0,10,1,0
0,0,0.0,0.0,256,0,130,0,1,8,1,0
0,0,0.0163,0.0,304,0,0,0,0,13,1,0
0,0,0.0,0.0,486,1,1,0,0,10,1,0
0,0,0.0,0.0,581,0,1,0,0,9,1,0
0,0,0.0053,0.0,0,9,10,1,1,8,0,1
0,0,0.0,0.0,152,0,0,0,0,11,1,0
0,0,0.0,0.0,765,0,2,0,1,10,1,0
1,0,0.0186,3.0,0,0,13,0,0,13,0,1
1,0,0.0559,0.0,0,25,21,1,0,10,0,1
0,0,0.0,0.0,205,14,1,0,0,9,1,0
0,0,0.0,0.0,120,9,3,0,0,11,1,0
0,0,0.0,0.0,681,11,4,0,0,11,1,0
0,0,0.0,0.0,538,9,1,0,0,12,0,0
1,0,0.0214,0.0,316,87,27,0,2,9,1,1
0,0,0.0053,0.0,304,3,0,1,0,8,0,0
0,0,0.0,0.0,0,7,1,0,0,8,0,0
1,0,0.0535,3.5,197,677,7,0,0,10,1,0
0,0,0.0107,0.0,640,3,2,0,0,10,1,0
0,0,0.0,0.0,92,0,37,1,0,9,0,1
0,0,0.0,0.0,556,2,1,0,0,9,1,0
0,0,0.0321,0.0,257,0,5,1,0,11,0,0
0,0,0.0053,0.0,594,0,0,0,0,10,0,0
0,0,0.0,0.0,643,4,0,0,0,9,1,0
0,0,0.0,0.0,412,0,2,1,0,10,0,0
0,0,0.0,0.0,229,0,1,1,1,10,0,0
1,0,0.1872,0.0,581,28,7,0,1,9,0,0
0,0,0.0,0.0,0,1,4,0,0,13,0,1
0,0,0.0,0.0,329,2,3,0,0,9,1,0
0,0,0.0,0.0,251,30,1,0,0,8,1,0
0,0,0.0053,0.0,626,0,3,0,0,10,0,0
1,0,0.0214,0.0,312,25,7,1,0,10,0,0
0,0,0.025,0.0,270,30,4,1,0,8,0,1
1,0,0.1471,4.5,316,275,37,1,1,10,1,1
0,0,0.0,0.0,452,0,1,0,0,10,1,0
1,0,0.0187,0.0,104,3,1,0,0,11,1,0
0,0,0.0,0.0,738,4,2,0,0,10,1,0
0,0,0.0,0.0,0,19,3,1,0,9,0,1
0,0,0.0775,0.0,549,90,8,1,0,10,0,1
1,0,0.1016,0.0,165,27,10,1,1,11,1,1
0,0,0.0,0.0,271,29,24,1,0,10,1,0
0,0,0.0053,0.0,179,1,3,0,0,11,0,0
0,0,0.0421,0.0,0,4,1,1,0,8,0,0
0,0,0.008,0.0,235,1,4,1,0,8,1,0
0,0,0.0,0.0,284,0,0,0,0,8,0,0
0,0,0.0,0.0,690,1,4,0,0,12,0,0
0,0,0.0106,0.0,0,0,14,0,0,13,0,0
0,0,0.016,0.0,684,1,2,0,0,9,1,1
0,0,0.0027,0.0,369,0,9,0,0,8,1,1
0,0,0.0053,0.0,421,15,3,0,0,10,1,1
0,0,0.0053,1.0,575,344,1,1,0,10,1,0
0,0,0.0,0.0,0,7,1,0,0,10,0,0
0,0,0.0565,0.0,214,57,8,0,0,13,0,0
0,0,0.0053,0.0,513,0,1,0,0,10,0,0
0,0,0.0,0.0,490,6,0,0,0,8,1,0
1,0,0.0239,0.0,0,1,2,0,0,13,0,0
1,0,0.0059,0.0,0,3,2,1,0,12,0,0
1,0,0.3529,0.0,103,57,26,1,2,10,1,0
0,0,0.0,0.0,0,4,7,1,0,10,0,1
1,0,0.1524,0.0,451,283,21,1,0,11,0,1
0,0,0.0107,0.0,134,0,20,0,0,11,1,0
0,0,0.0,0.0,358,30,1,0,0,9,1,0
0,0,0.0532,0.0,0,0,2,0,0,10,0,1
0,0,0.0053,0.0,452,1,1,0,0,9,1,0
0,0,0.0,0.0,804,0,1,0,0,9,1,0
0,0,0.006,0.0,203,0,0,0,0,8,0,0
0,0,0.0027,0.0,289,0,1,0,0,10,1,1
1,0,0.06,0.0,108,231,16,0,0,9,1,0
0,0,0.0,0.0,110,43,5,0,0,11,1,0
0,0,0.0,0.0,600,0,5,0,0,9,0,0
0,0,0.0053,0.0,0,5,2,1,0,10,0,0
